P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
0.000071,0.001965,0.43463,0.715748,0,0.416667,0.643976,0.8,25600
0.000455,0.002568,0.45089,0.548082,0,0.134615,0.6311,0.428571,60400
0.000163,0.000991,0.432508,0.625529,0,0.218182,0.585849,0.666667,26500
0.018897,0.046578,0.59821,0.286501,0.183615,0.151649,0.601841,0.176393,161400
0.001372,0.005442,0.389096,0.637507,0.00801,0.122078,0.568835,0.382979,40200
0.000158,0.003669,0.495378,0.763528,0,0.5,0.674221,0.142857,67100
0.000213,0.015116,0.264157,0.437623,0.00832,0.125,0.634797,0.692308,29600
0.000443,0.005502,0.451247,0.581029,0.018415,0.102256,0.563344,0.720588,85400
0.000111,0.005618,0.425192,0.583075,0,0.175439,0.612069,0.6,27900
0.0003,0.010066,0.475513,0.570651,0,0.10596,0.643103,0.416667,202300
0.000985,0.055015,0.512575,0.671994,0.029168,0.313433,0.657259,0.238095,154800
0.000049,0,0.408823,0.697397,0,0,0.681308,0,32600
0.001977,0.019437,0.516151,0.714661,0.001256,0.058824,0.697841,0.3,78200
0.000252,0.009189,0.369948,0.567452,0.001404,0.15942,0.732941,0.454545,23100
0.000022,0,0.218333,0.898049,0,0,0.466667,0,32500
0.00011,0.004466,0.389303,0.556643,0,0.142857,0.527723,0.6,25400
0.000031,0.0043,0.423155,0.750735,0,0.333333,0.646053,1,22700
0.0003,0.002036,0.451646,0.644097,0.119244,0.136364,0.592881,0.111111,26300
0.000051,0.009743,0.455411,0.691881,0,0.2,0.556757,0.666667,18300
0.000138,0.003862,0.45378,0.70889,0,0.095238,0.65057,1,44900
0.000215,0.002165,0.446422,0.64097,0,0.142857,0.621674,0,43500
0.000248,0.001979,0.385744,0.53953,0.001429,0.157143,0.527155,0.757576,14999
0.000187,0.002107,0.3658,0.616184,0.650854,0.053333,0.605731,0.5,18200
0.000022,0,0.484865,0.831616,0,0.166667,0.571154,1,21600
0.00121,0.012385,0.488155,0.722712,0.088511,0.159091,0.605415,0.428571,46000
0.012739,0.014988,0.514336,0.733235,0.002339,0.249655,0.643031,0.353591,77600
0.000111,0.001975,0.425873,0.884002,0,0.516129,0.634615,0.375,46100
0.000542,0.009187,0.481602,0.807966,0.897319,0.4,0.69841,0.583333,135100
0.000159,0,0.449706,0.721605,0,0.133333,0.610511,0.5,34900
0.000005,0,0.547163,0.533937,0,1,0.516667,0,14999
0.005238,0.003858,0.421428,0.514765,0.209411,0.114492,0.585428,0.545454,22500
0.000043,0.003714,0.404241,0.644097,0,0.416667,0.615,0.4,19100
0.000085,0,0.413718,0.652006,0,0.157895,0.574706,0.666667,33300
0.002957,0.013035,0.474307,0.718249,0.338131,0.2607,0.594145,0.38806,54700
0.000018,0,0.456595,0.718535,0,0,0.571429,0,14999
0.047727,0.788307,0.509378,0.53872,0.013317,0.048518,0.506231,0.293578,247400
0.000113,0,0.36487,0.495897,0,0.366667,0.607234,0.727273,18400
0.000091,0.001863,0.395009,0.527771,0,0.133333,0.553293,0,16600
0.000162,0,0.418225,0.556479,0.017429,0.235294,0.544077,0.75,17800
0.000871,0.003365,0.425349,0.599899,0.062704,0.140351,0.575272,0.5,25800
0.000022,0,0.453525,0.653366,0,0.375,0.558333,0.666667,14999
0.003567,0.004319,0.508724,0.628577,0.009742,0.318618,0.58659,0.63253,122100
0.000106,0.005066,0.346601,0.506815,0.003344,0.392857,0.607589,0.818182,14999
0.000241,0.009688,0.490185,0.600831,0.002941,0.25,0.64032,0.142857,67000
0.00018,0.005171,0.50234,0.571845,0.001965,0.023946,0.513522,0.64,80500
0.000007,0,0.466475,0.525463,0,0.071429,0.594444,1,14999
0.000609,0.058906,0.37786,0.586264,0.002327,0.208791,0.533435,0.526316,48400
0.000025,0.007032,0.460013,0.356702,0.183099,0.285714,0.529412,1,23100
0.000001,0,0.505996,1,0,0,1,0,262500
0.000121,0,0.448789,0.744347,0,0.5,0.590421,0.6,42100
0.000985,0.020099,0.479915,0.797609,0.004318,0.482759,0.665671,0.52381,77500
0.008829,0.009535,0.460051,0.461109,0.164859,0.089834,0.610871,0.5,54300
0.000018,0,0.401833,0.565008,0,0.2,0.625,1,14999
0.000071,0,0.367955,0.450876,0,0.173913,0.633758,0.75,14999
0.00012,0.005097,0.524314,0.451756,0.02071,0.5,0.563226,0,61800
0.000152,0.002146,0.385671,0.613678,0,0.109091,0.591922,0.833333,20200
0.00031,0.002797,0.441186,0.584374,0.003425,0.085714,0.691023,0.666667,48000
0.000004,0,0.456595,0.169561,0,0,0.52,0,14999
0.000127,0.001083,0.421843,0.719321,0,0.1,0.556066,0.5,27800
0.002316,0.130619,0.464107,0.650874,0.090812,0.197368,0.531189,0.222222,138500
0.00254,0.046198,0.45786,0.706421,0.191873,0.137615,0.63554,0.433333,53500
0.000106,0,0.425836,0.560658,0.003333,0.142857,0.69558,1,32700
0.000149,0,0.337765,0.613455,0.71564,0.0625,0.56435,1,17200
0.000073,0,0.4076,0.560825,0,0.071429,0.512903,0.666667,22600
0.00149,0.00853,0.519338,0.741924,0.005712,0.19774,0.652012,0.371429,61200
0.000654,0.003516,0.445366,0.599449,0.008677,0.284672,0.594314,0.564103,28200
0.001471,0.010379,0.396417,0.41232,0.001205,0.21519,0.539403,0.333333,87700
0.000381,0.000386,0.453406,0.64189,0,0.053571,0.644835,1,37900
0.003103,0.013386,0.450533,0.690648,0.03989,0.311024,0.735822,0.607595,179000
0.000087,0.001731,0.540714,0.751685,0,0.777778,0.619553,0.857143,43800
0.000369,0.001338,0.418663,0.554551,0.002885,0.272727,0.613911,0.571429,27000
0.000049,0,0.465276,0.533937,0.014286,0.181818,0.609,0,19700
0.003028,0.075965,0.444708,0.712043,0.091708,0.204244,0.550696,0.155844,111700
0.000878,0.000746,0.379173,0.662161,0.902262,0.055738,0.549255,0.588235,14999
0.000127,0.001071,0.515933,0.799515,0.005587,0,0.579932,0,38900
0.000338,0.001398,0.394757,0.554065,0,0.169231,0.598257,0.545454,34300
0.000171,0.004129,0.361763,0.509286,0.006198,0.163121,0.525464,0.869565,14999
0.000542,0.000806,0.201336,0.524299,0.001309,0.198777,0.48043,0.384615,57500
0.00006,0.002404,0.42738,0.739005,0,0.142857,0.514876,1,28200
0.000073,0.005813,0.410448,0.723947,0.009615,0.083333,0.585897,0.5,26700
0.000046,0.003337,0.40631,0.515577,0,0.068965,0.58764,0.25,40900
0.000115,0,0.371267,0.524731,0,0.339286,0.579915,0.842105,14999
0.000022,0,0.460562,0.557992,0.032258,0,0.591111,0,19400
0.000434,0.00534,0.382952,0.59486,0.23366,0.059406,0.594583,0.5,30900
0.000229,0.001987,0.383841,0.579822,0,0.136364,0.581884,0.666667,25900
0.000132,0,0.446342,0.72711,0,0.4,0.621951,1,41800
0.000077,0.006695,0.418633,0.574985,0.325688,0.085714,0.589506,0.666667,26800
0.000295,0.007974,0.457426,0.421054,0.002398,0.508772,0.448995,0.413793,64600
0.000072,0,0.46901,0.781433,0.004926,0.136364,0.568387,0.666667,27300
0.000061,0.002727,0.36912,0.520009,0.005747,0.166667,0.562791,1,14999
0.001761,0.006571,0.487069,0.514214,0.000805,0.179747,0.571089,0.450704,136300
0.008975,0.014286,0.473394,0.480454,0.124516,0.159715,0.673488,0.551339,43400
0.001624,0.004619,0.462489,0.547247,0.029476,0.162162,0.598718,0.656863,23200
0.006468,0.056153,0.529396,0.62073,0.023964,0.267399,0.637142,0.219178,221800
0.000453,0.000693,0.452892,0.654595,0.111981,0.2375,0.566667,0.578947,30900
0.000023,0,0.426219,0.525463,0,0.2,0.590741,1,14999
0.000876,0.00538,0.478685,0.600054,0,0.081395,0.640221,0.357143,55600
0.001397,0.007864,0.495718,0.840356,0.006091,0.44898,0.715456,0.3,82900
0.000017,0,0.438681,0.401886,0,0,0.555,0,14999
0.000023,0.007032,0.425836,0.532546,0,0.363636,0.576,0.75,14999
0.000141,0.113317,0.365034,0.773761,0.213568,0.117647,0.495397,0,34400
0.003441,0.144576,0.555657,0.564739,0.054422,0.173077,0.654809,0.282828,153600
0.00022,0.001194,0.350119,0.727256,0,0.139344,0.639634,0.735294,45200
0.000064,0,0.433472,0.63432,0,0,0.623022,0,42500
0.000161,0.003262,0.480773,0.804971,0.017582,0.122449,0.576864,0.5,43500
0.000195,0.000706,0.48747,0.789596,0.003623,0.269231,0.640858,0.285714,103800
0.000129,0.008072,0.511524,0.785483,0.00274,0.421053,0.699342,0.5,139300
0.00021,0.004671,0.470218,0.560614,0.254209,0.159091,0.59543,0.142857,43800
0.000684,0.018964,0.529991,0.885671,0.048211,0.652174,0.826784,0.366667,144700
0.002465,0.0218,0.432615,0.486982,0.002877,0.095469,0.628499,0.338983,31200
0.000066,0.004472,0.454422,0.651076,0,0.1,0.628105,1,33900
0.000095,0.013115,0.42313,0.659148,0,0.1,0.630151,1,55600
0.000733,0.011572,0.494405,0.593615,0.270309,0.241379,0.583171,0.571429,58300
0.000021,0.003123,0.210697,0.586758,0,0,0.6,0,45200
0.000201,0.002919,0.456595,0.68809,0.010545,0.076336,0.653846,0.433333,135700
0.000151,0.015817,0.401972,0.630206,0.672131,0.04065,0.540221,0.2,32700
0.000131,0.004942,0.441584,0.62715,0,0.142857,0.571042,0.428571,19300
0.000075,0.008359,0.477925,0.612201,0.306604,0.035714,0.596407,1,25300
0.001028,0.007237,0.431327,0.532459,0.001035,0.195122,0.622438,0.5,39600
0.001098,0.012283,0.491461,0.708741,0.005491,0.093946,0.638386,0.622222,115400
0.000006,0,0.418683,0.53942,0,0,0.746667,0,14999
0.000223,0.004661,0.487989,0.697577,0.003175,0.151515,0.620382,0.6,35500
0.000055,0.004172,0.131161,0.486429,0,0,0.68427,0,30700
0.002255,0.011455,0.247311,0.354696,0.02139,0.11413,0.598309,0.619048,37300
0.000645,0.012959,0.42325,0.606857,0.002199,0.237037,0.564706,0.390625,65500
0.000176,0.005432,0.508956,0.540501,0,0.116279,0.541,0.2,66100
0.000021,0,0.440128,0.739005,0,0,0.568085,0,19400
0.000063,0,0.390909,0.420825,0,0.0625,0.617483,0,14999
0.004953,0.008447,0.437435,0.529499,0.012173,0.216744,0.638175,0.579399,43100
0.000089,0.001712,0.31263,0.448895,0,0.263158,0.614737,1,14999
0.003528,0.007292,0.537275,0.565883,0.017493,0.122571,0.588037,0.451219,68700
0.000024,0.005823,0.5132,0.773048,0,0,0.65,0,25400
0.000006,0.020704,0.496847,0.710005,0,0,0.811765,0,133800
0.000067,0,0.487176,0.52358,0,0,0.686408,0,77100
0.000049,0,0.38531,0.389759,0.007194,0,0.661957,0,79000
0.004265,0.005813,0.437284,0.5279,0.006901,0.225857,0.61609,0.468965,32600
0.000007,0,0.366028,0.689292,0,0,0.617647,0,14999
0.000185,0.014395,0.445867,0.590008,0.024904,0.140625,0.589456,0.333333,49100
0.000011,0,0.562257,0.673756,0.03125,0,0.755556,0,159400
0.000151,0.004389,0.38887,0.457276,0,0.15,0.653988,0.333333,48800
0.000503,0.025239,0.482074,0.719508,0.009161,0.115942,0.613098,0.75,60100
0.000051,0,0.362157,0.535214,0.006849,0.285714,0.619355,1,14999
0.000122,0,0.403745,0.49314,0,0.4,0.638583,0.875,28400
0.000664,0.025109,0.529354,0.843849,0.03312,0.474026,0.675739,0.369863,66800
0.000202,0.008155,0.357902,0.529203,0,0.233645,0.609193,0.8,17500
0.00026,0.0037,0.381963,0.540677,0,0.14433,0.630377,0.714286,24100
0.000113,0,0.355541,0.644097,0.344828,0.166667,0.572687,0.777778,20800
0.000117,0.002615,0.458502,0.652006,0.00303,0.090909,0.640075,0.666667,18500
0.000085,0,0.412186,0.64949,0,0.31579,0.620833,1,26800
0.000303,0.010994,0.502363,0.648543,0.0363,0.210526,0.613135,0,84600
0.000228,0.002964,0.443991,0.556915,0,0.233333,0.666318,0.642857,25100
0.000086,0.003352,0.323799,0.511305,0,0.3125,0.522222,0.1,25600
0.000106,0.001674,0.454968,0.586758,0,0.067039,0.510233,0.416667,47800
0.000048,0.005963,0.49572,0.664161,0,0,0.565094,0,88800
0.00004,0,0.485737,0.659571,0,0.145833,0.606098,0.571429,37100
0.000332,0.893876,0.463996,0.779951,0.002135,0.107143,0.53281,0.666667,63700
0.001698,0.005171,0.310893,0.599538,0.00188,0.311111,0.529176,0.285714,43300
0.000024,0,0.434351,0.640659,0,0.214286,0.560345,1,14999
0.00041,0.004925,0.391482,0.525874,0,0.073248,0.465745,0.26087,64200
0.000497,0.06578,0.497166,0.769327,0.006415,0.69697,0.805017,0.173913,218300
0.001406,0.008021,0.52161,0.708652,0.036832,0.166667,0.676659,0.37037,61800
0.000011,0,0.35508,0.762732,0,0.0625,0.573077,1,14999
0.00011,0.005427,0.368226,0.660119,0,0.4,0.65214,0.75,22800
0.000215,0.000586,0.465139,0.808661,0.00659,0.153846,0.620945,0,47100
0.000198,0,0.376266,0.512093,0,0.070175,0.596588,1,14999
0.000597,0.000293,0.548017,0.644873,0.000594,0.050767,0.533182,0.38255,53800
0.000067,0.002162,0.45134,0.665216,0,0.083333,0.669277,1,17400
0.000236,0.002816,0.396369,0.459199,0.052553,0.159091,0.459175,0.642857,46100
0.000004,0,0.368134,0.899617,0,0,0.572727,0,14999
0.000015,0,0.437188,0.689292,0,0.166667,0.525,0,17500
0.000742,0.016911,0.481841,0.769307,0.011945,0.240741,0.571315,0.076923,52200
0.000039,0,0.448387,0.717843,0,0.333333,0.629348,0,50600
0.001745,0.001442,0.377823,0.569517,0.634756,0.130024,0.554868,0.6,17800
0.000719,0.005271,0.468646,0.701922,0.00888,0.163636,0.508726,0.555556,71100
0.000192,0.006928,0.409032,0.549759,0,0.166667,0.570501,0.5,25300
0.000096,0.054074,0.55249,0.784894,0.007326,0.076923,0.8488,0.25,431100
0.000959,0.003866,0.437805,0.409769,0.028846,0.2,0.642588,0.363636,36400
0.000113,0,0.4892,0.661522,0,0.10989,0.541313,0.3,49600
0.000021,0,0.33471,0.78607,0.770492,0,0.56383,0,27700
0.001135,0.005161,0.443393,0.543401,0.001562,0.191781,0.586152,0.5,32300
0.000228,0.001778,0.32982,0.545389,0,0.029412,0.664838,0,37000
0.000121,0.012409,0.38,0.621136,0,0.35,0.565957,0.571429,28900
0.001411,0.009009,0.491283,0.538012,0.003769,0.262658,0.58751,0.493976,117800
0.00024,0.001211,0.40452,0.674238,0,0.261539,0.567983,0.705882,20400
0.000052,0,0.415497,0.640913,0,0.148148,0.6528,0.75,18500
0.000033,0,0.454633,0.725268,0,0.105263,0.622093,1,22100
0.000035,0,0.340151,0.459555,0,0.181818,0.59125,1,14999
0.000013,0,0.404008,0.665391,0,0.6,0.552941,1,14999
0.000052,0,0.481767,0.632154,0,0,0.530645,0,30500
0.003083,0.152062,0.53824,0.803818,0.052335,0.686736,0.664616,0.150685,188400
0.004725,0.784602,0.448058,0.646528,0.005779,0.02963,0.555593,0.5,84700
0.00034,0.000912,0.437765,0.629284,0,0.113208,0.631758,0.416667,47300
0.00018,0.176071,0.421026,0.707151,0.076772,0.206897,0.45286,1,20800
0.000664,0.001907,0.413832,0.577781,0.07795,0.296053,0.618605,0.644444,30400
0.007653,0.00703,0.459337,0.613491,0.012466,0.195463,0.635473,0.383929,77800
0.000459,0.01316,0.414728,0.651065,0.001546,0.2,0.575033,0.571429,36900
0.000242,0.006173,0.675982,0.32271,0.001462,0.02454,0.610571,0.5,349200
0.000297,0.002801,0.459862,0.477387,0,0.088889,0.70786,0.75,85700
0.00036,0.000442,0.390012,0.641292,0.000985,0.066667,0.641094,0.6,22700
0.000231,0.004464,0.451945,0.643186,0,0.458333,0.662069,0.272727,59800
0.000168,0.004063,0.492927,0.758236,0.002105,0.294118,0.678261,0.4,77100
0.000043,0.01089,0.424838,0.607446,0,0.102564,0.544048,0.75,16000
0.000117,0,0.402838,0.583351,0,0.275862,0.619643,0.625,34300
0.000398,0.031933,0.527819,0.791994,0.064114,0.75,0.740062,0.333333,98300
0.000126,0.005704,0.437742,0.654457,0,0.28421,0.574216,0.888889,26800
0.000454,0.004655,0.406119,0.470267,0.177205,0.112069,0.683079,0.846154,60900
0.000017,0,0.415428,0.646569,0,0,0.606818,0,14999
0.00019,0,0.380751,0.500895,0,0.058824,0.550541,1,18200
0.000397,0.015652,0.493236,0.570839,0.002681,0.074419,0.471458,0.9375,53200
0.000488,0.00472,0.372307,0.742988,0,0.1875,0.631063,0.333333,48100
0.001724,0.001343,0.074136,0.54193,0.000206,0.245636,0.513308,0.274112,57800
0.000051,0,0.464395,0.764379,0.013889,0.055556,0.547706,0,20000
0.000275,0.003796,0.511028,0.695618,0.001289,0.143564,0.544428,0.448276,79400
0.000224,0,0.374036,0.565008,0.006319,0.125,0.513163,1,14999
0.000225,0.00196,0.448655,0.694275,0,0.209302,0.597391,0.333333,30100
0.00009,0,0.485464,0.624948,0,0.044776,0.533175,0.666667,26500
0.000528,0.003991,0.427053,0.570847,0.000671,0.086614,0.609598,0.909091,29300
0.000034,0.01376,0.528492,0.946736,0.040816,0.333333,0.863918,0,114600
0.001732,0.026935,0.526089,0.328541,0.150901,0.069343,0.580968,0.368421,41600
0.000062,0.00272,0.526669,0.579754,0,0.076923,0.545652,0.5,26300
0.002366,0.006502,0.354647,0.477501,0.038075,0.137487,0.574107,0.46875,27000
0.000032,0.008712,0.319685,0.64149,0,0,0.385915,0,31000
0.000167,0.008207,0.458368,0.587173,0.004246,0.003704,0.393688,1,53300
0.00209,0.004268,0.485332,0.679126,0.010182,0.154255,0.631809,0.172414,54100
0.000243,0.006992,0.48888,0.568807,0.014556,0.052632,0.69323,0,57300
0.000863,0.022989,0.558253,0.625389,0.02423,0.19469,0.749251,0.090909,127500
0.000236,0.017943,0.474338,0.679136,0.127436,0.590909,0.579966,0.461539,61100
0.000272,0.002803,0.393916,0.62278,0.028646,0.109244,0.6,0.923077,20400
0.000085,0.005803,0.383264,0.501835,0,0.230769,0.611243,0.5,18400
0.00014,0,0.354672,0.548531,0,0.394737,0.643377,0.666667,16100
0.000038,0,0.42442,0.712666,0,0.333333,0.607143,0,34200
0.000256,0.022743,0.524678,0.770454,0.004155,0.416667,0.820521,0.8,295000
0.000439,0.003444,0.358445,0.625795,0.873183,0.033816,0.553659,0.285714,17800
0.000045,0.002997,0.452225,0.734927,0,0.090909,0.622222,1,26700
0.000123,0,0.449887,0.732988,0.037464,0.36,0.601434,0.222222,39900
0.000023,0,0.441501,0.47801,0,0.176471,0.548077,1,14999
0.000054,0.011707,0.473666,0.661045,0,0.428571,0.6192,0.333333,20400
0.000243,0.002734,0.437995,0.613834,0.002916,0.01847,0.605528,0.642857,49700
0.000086,0.005136,0.520672,0.752968,0,0.166667,0.897797,0,222100
0.000011,0,0.463304,0.836878,0,0,0.667857,0,14999
0.000654,0.024428,0.384509,0.598741,0.006508,0.089744,0.716007,0.285714,60400
0.001212,0.004779,0.495256,0.712806,0.00878,0.112,0.652315,0.642857,49800
0.000026,0,0.407786,0.535214,0.013699,0.090909,0.578333,1,21800
0.001026,0.00416,0.429515,0.603951,0,0.123377,0.603092,0.263158,46800
0.000032,0.007901,0.439314,0.670171,0,0.333333,0.616667,0,39600
0.000164,0.013435,0.518632,0.592195,0.405172,0.25,0.739763,0.4,89800
0.000146,0.005666,0.45017,0.766743,0,0.411765,0.565132,0.428571,20300
0.002385,0.009031,0.404383,0.595409,0.310929,0.134293,0.629395,0.553571,34400
0.003011,0.012513,0.51269,0.598008,0.046295,0.223958,0.718719,0.348837,68100
0.000351,0.003037,0.441624,0.637507,0,0.083333,0.614247,0.285714,41700
0.000242,0.014353,0.463821,0.83927,0.039589,0.071429,0.634968,0.5,76800
0.000276,0.002359,0.458315,0.623565,0.116667,0.068182,0.568124,0.777778,34100
0.00004,0.006481,0.426669,0.713821,0,0,0.657,0,36900
0.000306,0,0.386101,0.552407,0,0.056452,0.609091,0.714286,27400
0.000355,0.001834,0.409585,0.568044,0,0.2,0.616216,0.631579,19400
0.000461,0.008188,0.456595,0.6389,0.001537,0.191489,0.564269,0.111111,67600
0.000186,0.001682,0.372774,0.566668,0.099237,0.163265,0.540102,0.5,20300
0.003222,0.004865,0.446713,0.527043,0.094101,0.2557,0.63824,0.579618,63700
0.000052,0.011217,0.318472,0.609395,0.006803,0,0.356989,0,20600
0.000052,0.002859,0.471883,0.649671,0,0,0.721127,0,77200
0.000697,0.006298,0.448772,0.580947,0,0.176136,0.663424,0.709677,33900
0.000238,0.00075,0.411372,0.652395,0.001488,0.054645,0.544991,0.52,361500
0.000068,0,0.40958,0.5605,0,0.047619,0.54106,1,20200
0.000321,0.005803,0.379817,0.864456,0.001105,0.333333,0.696424,0.625,63200
0.000263,0.002535,0.515002,0.711569,0.008086,0.037162,0.637402,0.636364,134900
0.000568,0.001071,0.439158,0.643431,0.093575,0.123529,0.635615,0.619048,35600
0.000024,0,0.429425,0.720362,0,0,0.554545,0,19700
0.000029,0,0.428266,0.681713,0,0.190476,0.566667,0.5,14999
0.000006,0,0.524521,0.692947,0,0.25,0.546667,1,26300
0.000035,0,0.396217,0.483178,0,0,0.547059,0,14999
0.00016,0.005681,0.416834,0.458913,0.026607,0.111111,0.556015,0.846154,24800
0.000735,0.001819,0.479974,0.6958,0.000483,0.126582,0.614125,0.65,27600
0.000007,0,0.578584,0.644097,0,0,0.559091,0,14999
0.000147,0.01118,0.394647,0.563962,0,0.275862,0.653757,0.625,18400
0.002193,0.021388,0.517023,0.784368,0.087955,0.305085,0.719247,0.805556,161000
0.003629,0.237559,0.545498,0.437809,0.032643,0.184805,0.643495,0.222222,278900
0.000247,0.002207,0.387396,0.661604,0.068768,0.152381,0.539223,0.875,16100
0.000032,0,0.433848,0.673756,0,0.2,0.560241,1,16600
0.000021,0,0.441416,0.700497,0,0.142857,0.651111,1,17300
0.001967,0.036148,0.528068,0.754626,0.453939,0.286822,0.783893,0.243243,111000
0.000076,0.002098,0.394404,0.577091,0,0.384615,0.658192,1,36900
0.000063,0,0.311813,0.772729,0,0.177778,0.637107,0.75,30400
0.000174,0.001685,0.496317,0.673756,0,0.818182,0.611733,0.111111,107600
0.000011,0,0.334937,0.510634,0,0.166667,0.623333,0,14999
0.001195,0.048445,0.527234,0.650225,0.290294,0.181818,0.630757,0.375,52200
0.000137,0.001249,0.505775,0.609853,0.002577,0.110092,0.507692,1,45500
0.000255,0.314798,0.407074,0.744442,0.066667,0.091837,0.462389,0.555556,22900
0.00019,0.001991,0.384679,0.684671,0.011152,0.030303,0.626649,0,28000
0.000224,0.001529,0.366647,0.444559,0,0.234375,0.561917,0.866667,16500
0.000025,0.012286,0.337166,0.724301,0,0,0.648077,0,30200
0.000141,0,0.4793,0.692562,0,0.4,0.531579,0,62800
0.000043,0,0.471902,0.533179,0,0.083333,0.577778,0,18000
0.001644,0.013225,0.372605,0.59091,0.22589,0.168293,0.569707,0.57971,27600
0.000012,0,0.267319,0.77629,0,0.333333,0.572,1,22500
0.000135,0,0.445807,0.675464,0,0.103448,0.642517,0,32400
0.000034,0,0.456595,0.68735,0,0.25,0.636486,0,37900
0.000896,0.004862,0.225598,0.544704,0.004351,0.070796,0.484913,0.446429,66200
0.021684,0.020996,0.45673,0.59662,0.053028,0.180952,0.577125,0.568569,34000
0.000021,0,0.460056,0.614925,0,0,0.642308,0,14999
0.00013,0.001154,0.386497,0.555526,0,0.16,0.686385,0.75,39200
0.000062,0.002535,0.408539,0.562536,0,0.097561,0.634646,0.75,24000
0.000122,0,0.451722,0.674702,0.005797,0.090909,0.583521,0.5,40000
0.001217,0.008935,0.505529,0.682121,0.007576,0.156627,0.686892,0.461539,61800
0.000046,0.013975,0.456595,0.598469,0.007692,0.090909,0.636735,1,14999
0.010515,0.045781,0.45452,0.566064,0.067969,0.179284,0.592377,0.513912,35700
0.000748,0.004773,0.406504,0.558411,0.232228,0.122449,0.575636,0.5,21000
0.000154,0.000895,0.39351,0.661006,0.002299,0.5,0.61408,0.7,35100
0.005606,0.015321,0.490876,0.472511,0.020119,0.142435,0.622983,0.65285,137900
0.00104,0.002294,0.500282,0.720044,0.001023,0.224044,0.586218,0.414634,32700
